Id,qc_code,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
test_2945,87199179,,14157,1Fam,1,0,6,2003,1728,3,GasA,Y,1110,0,2007,
test_2952,87199179,43,7200,1Fam,1,0,6,2003,1499,3,GasA,N,1734,0,2009,
test_2980,87199179,,2522,1Fam,0,1,6,2003,764,3,GasA,Y,1856,0,2007,
test_3050,87199179,144,10652,TwnhsE,2,0,6,2003,485,3,GasA,Y,864,0,2006,
test_3083,87199179,65,4224,1Fam,1,1,5,2003,1845,3,GasA,Y,1786,0,2010,
test_3249,87199179,86,6600,1Fam,1,0,5,2003,1203,2,GasA,Y,1200,0,2006,
test_3605,87199179,70,10410,1Fam,1,1,8,2003,840,4,GasA,Y,2153,0,2006,
test_3926,87199179,60,5232,1Fam,1,0,6,2003,1848,4,GasA,Y,1620,0,2009,
test_4230,87199179,,9375,1Fam,2,0,8,2003,1142,3,GasA,Y,1668,0,2008,
test_4361,87199179,60,21780,1Fam,2,0,5,2003,1518,2,GasA,N,1266,0,2008,
test_4654,87199179,78,7844,1Fam,1,1,10,2003,744,1,GasA,Y,2728,0,2007,
test_4869,87199179,84,4058,Twnhs,2,0,5,2003,740,2,GasA,Y,1739,0,2010,
train_1060,16932225,32,8740,Twnhs,2,1,6,2003,1362,4,GasA,Y,1291,0,2009,186702.623214357
train_2766,16932225,74,12464,1Fam,1,1,6,2003,1056,3,GasA,Y,987,0,2010,125233.78142038
train_2824,16932225,,4750,2fmCon,1,0,9,2003,832,3,GasA,Y,912,0,2009,140441.941550112
train_3069,16932225,35,9000,1Fam,2,1,5,2003,1262,3,GasA,Y,1486,0,2006,186278.677529065
train_5147,16932225,60,3922,1Fam,2,0,4,2003,936,0,GasA,N,864,0,2010,157267.969908128
train_5781,16932225,116,8125,1Fam,1,1,9,2003,1922,3,GasA,Y,720,0,2010,168241.476243822
train_7612,16932225,72,5600,1Fam,2,1,12,2003,983,1,GasA,Y,1602,0,2006,146409.32821554
train_8135,16932225,,14963,1Fam,1,0,8,2003,1573,2,GasA,Y,2262,0,2009,210775.470848317
train_8556,16932225,75,7420,1Fam,1,2,5,2003,732,3,GasA,Y,1561,0,2009,196961.595633173
train_8630,16932225,,12090,1Fam,2,0,5,2003,860,2,Wall,Y,2084,0,2009,215519.880979406
train_8970,16932225,,9750,1Fam,2,0,7,2003,1235,3,GasA,Y,1092,0,2008,202441.973213057
train_9483,16932225,64,10200,1Fam,2,1,5,2003,952,3,GasA,Y,1728,0,2007,215307.226680439
train_9594,16932225,35,10800,1Fam,2,0,6,2003,900,3,GasA,Y,2080,0,2009,212946.90517673
train_9645,16932225,,8471,1Fam,2,0,6,2003,756,3,GasA,Y,1632,0,2008,175139.301303174
test_857,16932225,,11143,1Fam,2,1,5,2003,1032,3,GasA,Y,912,0,2008,
test_1721,16932225,94,8475,1Fam,2,1,5,2003,483,3,GasA,Y,1728,0,2006,
test_3049,16932225,,5820,1Fam,2,1,7,2003,968,3,GasA,Y,1416,0,2009,
test_3413,16932225,56,12144,2fmCon,2,1,7,2003,1437,4,GasA,Y,1306,0,2010,
test_3514,16932225,60,7301,1Fam,1,1,6,2003,864,3,GasA,Y,2090,0,2008,
test_3527,16932225,66,9313,2fmCon,2,0,5,2003,576,3,GasA,Y,2020,0,2007,
test_4015,16932225,,16059,TwnhsE,1,0,10,2003,1442,3,GasA,Y,1402,0,2007,
test_4336,16932225,85,7207,Duplex,2,0,6,2003,630,3,GasA,N,1430,0,2008,
test_4913,16932225,59,7200,1Fam,1,0,8,2003,1379,3,GasA,Y,2256,648,2006,
test_4942,16932225,,10020,1Fam,2,1,4,2003,768,3,GasA,Y,1266,0,2010,
train_257,97195160,68,4500,1Fam,2,0,4,2003,0,2,GasA,N,2022,0,2006,145766.327099212
train_355,97195160,60,12798,1Fam,2,0,11,2003,832,3,GasA,Y,1511,0,2008,169714.784484546
train_809,97195160,52,3604,Duplex,1,0,6,2003,1095,3,GasA,Y,1052,0,2007,141249.598110608
train_931,97195160,,6292,1Fam,1,1,6,2003,546,3,GasA,Y,1442,0,2010,185379.122688664
train_2920,97195160,74,4571,1Fam,2,1,10,2003,975,3,GasA,Y,1236,0,2006,154033.308735168
train_3370,97195160,80,7018,1Fam,2,0,7,2003,1164,4,GasA,Y,1704,0,2006,194183.400794534
train_3948,97195160,51,9600,1Fam,2,0,7,2003,768,3,GasA,Y,720,0,2009,99870.8545302049
train_4555,97195160,60,10530,1Fam,2,1,6,2003,780,2,GasA,Y,1214,0,2006,165895.163840454
train_4723,97195160,85,9000,TwnhsE,1,0,9,2003,1237,1,GasA,Y,1053,0,2007,144345.884942979
train_5350,97195160,88,11764,1Fam,2,1,8,2003,0,4,GasA,N,1095,0,2009,151010.303793077
train_6581,97195160,50,14585,1Fam,2,2,5,2003,1079,2,GasA,Y,1430,0,2009,162204.706090228
train_7138,97195160,65,11700,1Fam,2,0,6,2003,1362,2,GasA,Y,1593,0,2006,221161.393219901
train_8471,97195160,50,8500,1Fam,1,0,7,2003,1582,4,GasA,Y,1319,0,2009,202773.467753198
train_8494,97195160,71,9187,1Fam,1,1,7,2003,896,3,GasA,Y,1044,0,2008,190353.002738763
train_8704,97195160,85,10140,1Fam,1,0,7,2003,716,3,GasA,Y,1382,0,2007,151481.430955747
train_9058,97195160,,6240,1Fam,1,1,6,2003,1063,3,GasA,Y,2138,0,2009,190301.657904997
train_9421,97195160,,9742,1Fam,2,1,8,2003,819,3,GasA,Y,1004,0,2006,185939.555563334
train_9670,97195160,105,10448,1Fam,1,0,6,2003,2223,2,GasA,Y,1960,0,2007,228424.787519312
test_89,97195160,80,8487,1Fam,1,1,10,2003,950,2,GasA,Y,1358,0,2008,
test_1254,97195160,80,6993,1Fam,2,0,10,2003,1632,2,GasA,Y,1128,0,2009,
test_1383,97195160,62,6300,1Fam,1,0,7,2003,780,3,GasA,Y,1152,0,2009,
test_1446,97195160,81,13286,1Fam,2,0,6,2003,1127,3,GasA,Y,948,0,2009,
test_2062,97195160,85,9967,1Fam,2,0,6,2003,864,3,GasA,Y,1226,0,2010,
test_2163,97195160,,11228,2fmCon,2,1,5,2003,832,3,GasA,Y,1505,0,2007,
test_2846,97195160,21,9135,1Fam,2,0,5,2003,928,3,GasA,Y,904,0,2006,
test_3044,97195160,,4671,1Fam,2,0,8,2003,483,3,GasA,Y,864,0,2006,
test_3257,97195160,61,15138,1Fam,2,0,6,2003,1486,2,GasA,N,1640,0,2007,
test_3538,97195160,98,9120,1Fam,2,2,5,2003,825,3,GasA,Y,2794,0,2006,
test_4895,97195160,,10708,1Fam,2,0,6,2003,1494,3,GasA,N,1716,0,2010,
train_7984,246250102,,6563,1Fam,1,1,7,2003,975,2,GasA,Y,924,0,2007,130824.60289761
train_8972,246250102,,4500,1Fam,1,1,5,2003,1763,2,GasA,Y,1327,0,2009,219895.434094696
test_3521,246250102,53,11764,1Fam,1,0,6,2003,960,0,GasA,Y,816,0,2008,
test_4012,246250102,,12342,1Fam,2,1,6,2003,2042,3,GasA,Y,1720,0,2009,
test_4946,246250102,34,10624,1Fam,2,0,7,2003,1602,3,GasA,Y,1541,0,2007,
train_7500,4312288,60,12822,1Fam,1,0,8,2003,1686,4,GasA,Y,1776,0,2009,242991.360642187
train_555,25169250,84,11911,1Fam,2,0,6,2003,755,3,GasA,Y,1200,0,2009,113369.418983758
train_1796,25169250,79,12011,1Fam,2,0,8,2003,1643,3,GasA,Y,1509,0,2007,221095.365285138
train_8430,25169250,71,8712,2fmCon,2,1,6,2003,1566,3,GasA,Y,2822,0,2009,285827.026618207
train_8902,25169250,90,10800,1Fam,1,0,6,2003,1389,3,GasA,Y,1670,0,2008,217824.627530628
test_2875,25169250,60,7922,1Fam,2,0,5,2003,1288,3,GasA,Y,1710,0,2008,
test_3725,25169250,52,10083,1Fam,1,0,6,2003,1584,3,GasA,Y,1322,0,2007,
train_1473,9523434,,3230,1Fam,2,0,5,2003,1686,3,GasA,Y,1670,0,2008,226073.554448591
train_3529,9523434,85,5925,1Fam,2,1,9,2003,735,2,GasA,Y,1471,0,2008,169314.607271241
train_655,140253130,84,8012,TwnhsE,1,1,8,2003,967,3,GasA,Y,988,0,2010,107692.366443607
train_982,140253130,70,8100,Duplex,2,0,6,2003,1753,3,GasA,Y,1600,0,2006,191361.960037088
train_1164,140253130,,9947,1Fam,1,0,4,2003,1517,3,GasA,Y,864,0,2007,207238.812536084
train_1230,140253130,,9022,1Fam,1,1,7,2003,864,3,GasA,Y,2098,0,2010,238882.690865918
train_1436,140253130,80,7388,1Fam,1,0,7,2003,1482,3,GasA,Y,1986,0,2008,236102.760070897
train_1589,140253130,80,10400,1Fam,1,0,6,2003,1814,1,GasA,Y,1574,0,2009,232617.860899832
train_1926,140253130,80,12438,1Fam,2,0,6,2003,2042,3,GasA,Y,1566,0,2008,226919.323545269
train_2036,140253130,,9600,1Fam,2,1,6,2003,2217,3,GasA,Y,1148,0,2008,229015.512837813
train_3036,140253130,,12677,1Fam,2,1,6,2003,864,3,GasA,Y,1620,0,2008,178460.218583164
train_3090,140253130,60,3182,1Fam,1,1,4,2003,684,3,GasA,Y,1968,0,2010,161591.77944978
train_3157,140253130,24,10793,1Fam,2,1,6,2003,1122,2,GasA,Y,1136,0,2006,151695.949434849
train_3233,140253130,32,9750,1Fam,2,0,6,2003,596,3,GasA,Y,1709,0,2008,191583.518502546
train_3487,140253130,65,13891,1Fam,2,1,5,2003,969,3,GasA,Y,1224,0,2006,166018.829191254
train_3583,140253130,74,10142,1Fam,2,1,5,2003,698,3,GasA,Y,1063,0,2007,175970.65120108
train_3633,140253130,,14260,1Fam,1,0,9,2003,1686,2,GasA,Y,1561,0,2009,250208.665919846
train_4318,140253130,87,9017,1Fam,2,0,7,2003,936,2,GasA,Y,864,0,2009,149390.729393642
train_4390,140253130,96,11249,1Fam,2,0,5,2003,696,2,GasA,Y,1632,0,2007,188709.483526697
train_4945,140253130,85,6900,1Fam,2,0,7,2003,776,5,GasA,Y,1950,0,2010,188037.979660365
train_5352,140253130,,10395,1Fam,3,1,6,2003,848,2,GasA,Y,1183,0,2007,178491.133292353
train_5587,140253130,60,10335,1Fam,1,1,7,2003,672,3,GasA,Y,1096,0,2006,178609.603736157
train_5840,140253130,105,11333,Duplex,1,1,6,2003,1269,3,GasA,N,841,0,2009,152515.193239764
train_6003,140253130,50,12168,Duplex,1,0,8,2003,1237,2,GasA,Y,987,0,2006,158941.871804208
train_6120,140253130,68,8777,1Fam,1,0,7,2003,729,1,GasA,N,960,0,2007,132873.751037784
train_6389,140253130,,6442,1Fam,2,0,5,2003,2392,2,GasA,Y,1704,0,2008,225292.211023316
train_6658,140253130,,12640,1Fam,1,0,5,2003,1434,2,GasA,Y,2614,0,2010,289425.703847269
train_6761,140253130,174,9636,2fmCon,2,1,12,2003,728,3,GasA,Y,2036,0,2010,192853.353212017
train_7008,140253130,60,5586,1Fam,1,0,6,2003,768,3,GasA,Y,1214,0,2007,171575.998251684
train_7764,140253130,99,13501,Twnhs,1,0,7,2003,1629,2,GasA,Y,1820,0,2006,252556.848524048
train_7889,140253130,122,6000,Twnhs,2,0,5,2003,1536,2,GasA,Y,1092,0,2010,219377.675461342
train_7895,140253130,42,8738,1Fam,2,1,7,2003,1056,2,GasA,Y,1482,648,2010,193142.268931992
train_8146,140253130,61,7313,Twnhs,2,1,6,2003,630,4,GasA,Y,1065,0,2008,142634.546265673
train_8415,140253130,,11409,1Fam,1,0,5,2003,1484,3,GasA,Y,1471,0,2007,200806.391905899
train_8526,140253130,,9100,1Fam,2,1,7,2003,1392,3,GasA,N,1229,0,2006,195533.177852698
train_8634,140253130,69,12144,1Fam,2,0,5,2003,650,3,GasA,Y,1768,0,2008,210752.460990546
train_8638,140253130,75,10562,1Fam,1,1,5,2003,440,3,GasA,Y,1253,0,2009,150734.340172256
train_8793,140253130,44,8846,1Fam,2,0,5,2003,1494,4,GasA,N,1728,0,2006,240002.327645915
train_8796,140253130,95,6629,1Fam,1,0,7,2003,1623,3,GasA,Y,1792,0,2010,238066.793631127
train_8831,140253130,51,6820,1Fam,1,0,7,2003,0,3,GasA,Y,904,0,2007,172157.764666145
train_9475,140253130,,12435,1Fam,2,1,7,2003,1099,4,GasA,Y,2144,0,2008,222303.986144721
train_9734,140253130,89,9612,1Fam,2,1,6,2003,1728,3,GasA,Y,912,0,2010,190428.82757997
test_30,140253130,44,7175,1Fam,2,0,6,2003,630,3,GasA,Y,2046,0,2007,
test_116,140253130,,7750,1Fam,1,1,5,2003,712,3,GasA,Y,1126,0,2007,
test_231,140253130,65,6442,1Fam,2,0,6,2003,1232,3,GasA,Y,1362,0,2006,
test_322,140253130,80,5825,1Fam,2,1,10,2003,991,2,GasA,Y,1144,0,2006,
test_329,140253130,50,4800,1Fam,2,0,6,2003,1517,3,GasA,Y,2872,0,2009,
test_435,140253130,50,9320,1Fam,1,0,7,2003,525,3,GasA,Y,1713,0,2007,
test_603,140253130,100,10083,1Fam,1,0,5,2003,649,3,GasA,Y,1054,0,2009,
test_862,140253130,60,19138,1Fam,1,1,7,2003,848,3,GasA,Y,1790,0,2007,
test_1100,140253130,60,13346,TwnhsE,2,0,10,2003,504,2,GasA,Y,1510,0,2010,
test_1282,140253130,,9382,1Fam,2,0,5,2003,728,3,GasA,Y,1790,0,2007,
test_1884,140253130,50,4274,1Fam,2,0,6,2003,536,2,GasA,Y,1636,0,2007,
test_2095,140253130,106,5000,1Fam,1,0,6,2003,883,4,GasA,Y,2462,0,2008,
test_2173,140253130,34,9950,1Fam,2,1,6,2003,673,2,GasA,Y,1593,0,2007,
test_2504,140253130,140,4500,Duplex,1,1,6,2003,672,4,GasA,Y,1117,0,2006,
test_2544,140253130,91,6563,1Fam,2,0,4,2003,0,2,GasA,Y,1196,0,2007,
test_2652,140253130,105,9950,1Fam,1,1,8,2003,980,3,GasA,Y,1973,0,2007,
test_2688,140253130,95,21000,1Fam,2,1,7,2003,1478,2,GasA,Y,1709,0,2007,
test_2843,140253130,,15602,1Fam,1,0,6,2003,780,2,GasA,Y,1471,0,2009,
test_2878,140253130,36,25095,2fmCon,1,1,8,2003,1461,3,GasA,Y,912,0,2007,
test_3028,140253130,,14260,1Fam,2,0,6,2003,1267,3,GasA,Y,1829,0,2007,
test_3104,140253130,,10000,1Fam,1,0,7,2003,1024,2,GasA,Y,901,0,2006,
test_3456,140253130,85,14230,Twnhs,1,1,4,2003,1029,3,GasA,Y,2192,0,2007,
test_3554,140253130,75,9000,1Fam,2,1,7,2003,1392,3,GasA,N,955,0,2006,
test_3848,140253130,50,6000,1Fam,2,0,8,2003,1194,3,GasA,Y,1430,0,2006,
test_4022,140253130,60,2592,1Fam,1,0,7,2003,894,2,GasA,Y,2054,0,2008,
test_4224,140253130,70,4251,1Fam,2,0,9,2003,1277,2,GasA,Y,1764,0,2006,
test_4254,140253130,71,9286,1Fam,1,0,5,2003,1734,2,GasA,Y,2520,0,2008,
test_4331,140253130,,6820,Twnhs,1,1,6,2003,884,4,GasA,Y,1411,0,2007,
test_4398,140253130,80,7588,1Fam,1,0,8,2003,1686,4,GasA,Y,924,0,2009,
test_4858,140253130,102,6173,1Fam,2,0,6,2003,936,3,GasA,Y,1434,0,2009,
train_115,15073124,21,7420,1Fam,2,0,8,2003,1200,2,GasA,Y,3112,0,2010,287242.693539744
train_401,15073124,50,7060,1Fam,2,0,7,2003,948,3,GasA,Y,1947,0,2008,252553.379342412
train_502,15073124,,11911,1Fam,2,1,6,2003,764,2,GasA,Y,968,0,2007,145857.916049605
train_2136,15073124,59,7892,1Fam,2,0,5,2003,1416,3,GasA,Y,1376,0,2008,185419.385730068
train_2662,15073124,44,19378,1Fam,2,0,5,2003,672,3,GasA,Y,1564,0,2007,190498.005642598
train_3328,15073124,36,9750,1Fam,1,1,6,2003,483,3,GasA,Y,1696,0,2008,181625.786268706
train_3496,15073124,40,6292,1Fam,2,1,5,2003,793,3,GasA,Y,1146,0,2008,174185.104123666
train_5431,15073124,70,9100,1Fam,2,0,5,2003,808,3,GasA,Y,987,0,2007,119262.368224589
train_6780,15073124,69,7050,2fmCon,2,1,6,2003,1704,1,Grav,Y,1704,0,2007,215216.420999804
train_7659,15073124,51,10500,1Fam,1,0,8,2003,672,4,GasA,N,1131,0,2006,161701.907748398
train_8912,15073124,76,14559,1Fam,2,0,6,2003,1040,3,GasA,Y,1392,0,2010,144486.790630106
train_9007,15073124,60,9600,2fmCon,1,1,8,2003,1141,3,GasA,Y,1471,0,2009,205178.145436422
train_9078,15073124,75,11900,1Fam,1,0,6,2003,855,3,GasA,Y,1086,0,2010,162981.215476021
test_335,15073124,80,11923,1Fam,1,0,4,2003,802,3,GasA,Y,938,0,2007,
test_2026,15073124,36,5000,1Fam,2,0,7,2003,955,2,GasA,Y,1509,0,2010,
test_2677,15073124,72,8012,Duplex,2,0,7,2003,1039,3,GasA,Y,858,0,2006,
test_2891,15073124,60,11616,1Fam,1,1,7,2003,630,2,GasA,Y,1269,0,2010,
test_3003,15073124,72,7200,1Fam,2,1,3,2003,1202,4,GasA,Y,968,0,2008,
test_3944,15073124,65,40094,1Fam,2,1,6,2003,969,2,GasA,Y,1593,0,2007,
test_4207,15073124,,14859,1Fam,1,0,8,2003,756,3,GasA,Y,1479,0,2009,
test_4723,15073124,50,7162,1Fam,1,1,5,2003,616,4,GasA,Y,2126,0,2010,
test_4846,15073124,66,25286,1Fam,2,0,8,2003,680,2,GasA,Y,1574,0,2008,
train_266,75107234,86,6762,1Fam,1,0,7,2003,715,3,GasA,Y,1601,0,2009,154109.352446696
train_933,75107234,55,7920,TwnhsE,1,0,11,2003,1127,3,GasA,Y,1680,0,2008,221212.235974907
train_1813,75107234,110,2522,1Fam,1,0,5,2003,975,3,GasA,Y,1392,0,2010,183168.737120205
train_2128,75107234,,6000,1Fam,2,0,5,2003,1362,2,GasA,Y,1339,0,2009,223933.070743471
train_2438,75107234,,13695,2fmCon,2,0,11,2003,1580,3,GasA,Y,1516,0,2007,249908.582533508
train_3887,75107234,65,7018,1Fam,1,0,6,2003,1063,4,GasA,N,1432,0,2007,184922.624103764
train_4099,75107234,85,9855,1Fam,2,0,7,2003,1152,2,GasA,Y,1216,0,2009,171225.134494241
train_6669,75107234,40,11553,1Fam,1,1,8,2003,1763,3,GasA,Y,1029,0,2008,212847.885603287
train_7127,75107234,78,11096,1Fam,1,0,10,2003,1442,4,GasA,Y,1456,0,2008,210699.37066411
train_7339,75107234,21,34650,1Fam,1,0,6,2003,1237,3,GasA,Y,987,0,2008,159297.235748543
train_8859,75107234,51,8480,1Fam,1,1,5,2003,588,3,GasA,Y,1656,0,2006,141715.506896579
train_9958,75107234,50,11200,1Fam,1,0,6,2003,1792,3,GasA,Y,1241,0,2009,222572.000264039
test_566,75107234,75,8814,1Fam,2,0,7,2003,637,3,GasA,Y,841,0,2009,
test_1593,75107234,85,11029,1Fam,2,0,12,2003,1392,3,GasA,Y,1365,0,2010,
test_2439,75107234,,7200,1Fam,2,0,5,2003,972,4,GasA,Y,1092,0,2007,
train_3561,13910521,50,7750,1Fam,2,1,4,2003,1728,4,GasA,Y,1296,0,2006,212535.259358812
train_5767,13910521,,12327,Twnhs,1,0,8,2003,1454,3,GasA,Y,902,0,2008,145752.878636558
train_9498,13910521,106,7226,1Fam,1,1,7,2003,1105,3,GasA,Y,1477,0,2010,172629.055443448
test_166,13910521,,18450,1Fam,1,1,4,2003,847,3,GasA,Y,848,0,2006,
test_2604,13910521,72,5687,1Fam,2,0,5,2003,988,2,GasA,Y,767,0,2006,
test_4999,13910521,52,9187,1Fam,1,0,7,2003,780,2,GasA,Y,1557,0,2010,
train_830,21848142,58,8176,1Fam,2,0,6,2003,1604,4,GasA,Y,1383,0,2006,226916.112969195
train_6958,21848142,100,10300,Twnhs,1,1,5,2003,1370,3,GasA,Y,1422,0,2008,182735.767959949
test_858,21848142,98,4712,1Fam,1,0,6,2003,1517,2,GasA,Y,1603,0,2008,
test_4984,21848142,,21000,1Fam,2,1,6,2003,848,2,GasA,N,987,0,2008,
train_7734,1344051,65,5000,1Fam,1,1,6,2003,1580,3,GasA,Y,987,0,2007,235124.194754031
train_89,707033,52,7000,TwnhsE,2,1,6,2003,1728,2,GasA,Y,1472,0,2007,243018.78464761
train_105,707033,75,5586,1Fam,2,1,5,2003,1710,4,GasA,Y,2262,0,2009,319350.123453777
train_117,707033,,7931,1Fam,2,1,5,2003,1052,3,GasA,Y,1733,0,2008,222459.757192797
train_399,707033,88,12886,TwnhsE,2,1,5,2003,1266,3,GasA,Y,1924,0,2009,255238.380178597
train_1811,707033,60,13560,1Fam,1,1,7,2003,1424,2,GasA,Y,1097,0,2008,271797.523888649
train_2179,707033,87,11200,1Fam,2,0,6,2003,1478,3,GasA,Y,1826,0,2010,256674.555199315
train_2347,707033,94,11900,1Fam,2,1,6,2003,1086,4,GasA,Y,789,0,2006,157022.928200149
train_2437,707033,44,3010,1Fam,2,0,6,2003,816,2,GasA,Y,981,0,2009,184392.179923723
train_2783,707033,77,12046,1Fam,2,1,6,2003,732,2,GasA,Y,1656,0,2008,204653.480036879
train_3200,707033,120,9937,1Fam,2,1,8,2003,940,3,GasA,N,1199,0,2008,152722.771712592
train_3418,707033,70,11478,1Fam,2,0,8,2003,756,3,GasA,Y,1867,0,2010,230697.51824101
train_4298,707033,60,13907,1Fam,2,0,7,2003,1244,1,GasA,Y,1950,0,2008,285320.844457071
train_4475,707033,,8963,1Fam,1,1,6,2003,1097,3,GasA,Y,2234,0,2006,264851.17947772
train_4767,707033,80,8450,1Fam,1,0,8,2003,689,4,GasA,Y,1820,0,2007,191659.361189024
train_4818,707033,60,14200,1Fam,3,1,8,2003,848,3,GasA,Y,2020,0,2009,257107.484403193
train_4943,707033,62,8176,1Fam,1,0,5,2003,912,3,GasA,Y,1440,0,2009,200650.82065381
train_5997,707033,75,6120,TwnhsE,2,0,5,2003,970,2,GasA,Y,1836,0,2009,195490.494659863
train_6248,707033,35,9196,1Fam,1,1,6,2003,458,2,GasA,N,2344,0,2007,262095.665113871
train_7136,707033,,9430,1Fam,1,0,6,2003,880,3,GasA,N,1713,0,2006,233292.656154997
train_7373,707033,92,11923,1Fam,1,0,5,2003,528,5,GasA,Y,1728,0,2010,252095.744471843
train_7514,707033,,16259,1Fam,2,0,5,2003,1080,3,GasA,Y,864,0,2009,208240.125514301
train_7868,707033,74,10656,1Fam,2,1,6,2003,520,2,GasA,Y,1344,0,2008,190308.356129513
train_8051,707033,55,8480,1Fam,2,1,8,2003,264,3,GasA,Y,1310,0,2007,224816.265554767
train_8167,707033,71,17120,1Fam,1,1,4,2003,1073,3,GasA,Y,1097,0,2009,199043.412336608
train_8270,707033,21,14000,1Fam,1,1,4,2003,0,3,GasA,Y,1131,0,2009,163436.143200267
train_8318,707033,,11911,1Fam,2,0,6,2003,1120,2,GasA,Y,1586,0,2010,212174.264843608
train_8359,707033,52,12677,Duplex,2,0,6,2003,1484,4,GasA,N,1679,0,2008,265427.524605786
train_8626,707033,60,7920,1Fam,2,1,6,2003,624,3,GasA,Y,1908,0,2007,211536.166833502
train_8848,707033,80,11924,1Fam,1,0,7,2003,960,3,GasA,Y,2142,0,2009,266933.453941502
train_9314,707033,82,15523,2fmCon,3,0,5,2003,1107,3,GasA,Y,1034,0,2010,207821.089801543
train_9752,707033,79,16905,1Fam,2,1,6,2003,848,3,GasA,Y,1200,0,2009,204108.149193776
train_9989,707033,42,9245,1Fam,2,0,5,2003,1452,3,GasA,Y,1839,0,2010,255491.624523948
test_65,707033,110,11428,1Fam,2,0,5,2003,789,2,GasA,Y,899,0,2009,
test_653,707033,50,8314,1Fam,2,1,9,2003,1257,2,GasA,Y,1416,0,2009,
test_1370,707033,,7018,1Fam,1,0,7,2003,1237,3,GasA,Y,1430,0,2009,
test_2088,707033,63,14587,1Fam,1,1,10,2003,1127,3,GasA,Y,1217,0,2006,
test_2321,707033,,10264,Duplex,2,0,6,2003,1684,4,GasA,Y,866,0,2009,
test_2431,707033,60,10927,1Fam,2,1,7,2003,1248,2,GasA,Y,864,0,2008,
test_2473,707033,67,9120,1Fam,2,0,7,2003,1040,5,GasA,Y,1096,0,2006,
test_2590,707033,95,17920,1Fam,1,0,8,2003,945,4,GasA,Y,1535,0,2006,
test_3019,707033,21,3922,1Fam,2,1,8,2003,1028,4,GasA,Y,2291,0,2010,
test_3242,707033,85,3880,1Fam,2,1,6,2003,1001,3,GasA,Y,2715,0,2009,
test_4614,707033,,10625,1Fam,1,0,7,2003,1452,2,GasA,Y,2290,0,2008,
train_1063,254104193,65,11414,Duplex,2,1,5,2003,1373,3,GasA,Y,864,0,2009,187823.506707778
train_3209,254104193,112,7180,1Fam,2,1,10,2003,1057,3,GasA,Y,1337,0,2008,270275.546323239
train_4362,254104193,24,9750,1Fam,2,1,6,2003,1616,3,GasA,Y,2192,0,2010,317973.018013017
train_5641,254104193,110,12798,1Fam,1,1,6,2003,968,2,GasA,Y,936,0,2008,188977.983706797
train_5739,254104193,98,10197,1Fam,2,0,5,2003,998,4,GasW,Y,1212,0,2008,184857.089791795
test_1228,254104193,,10667,1Fam,2,0,5,2003,1614,3,GasA,Y,1337,0,2006,
test_2532,254104193,70,9819,2fmCon,1,1,6,2003,1126,3,GasA,N,2042,0,2006,
train_3728,2161751,,8450,1Fam,1,1,7,2003,770,3,GasA,Y,987,0,2007,163239.81260048
train_3947,2161751,60,11694,Duplex,1,0,7,2003,617,2,GasA,Y,1382,0,2007,230717.782336157
train_7302,2161751,50,16659,1Fam,1,1,4,2003,981,3,GasA,Y,980,0,2007,178777.344836661
train_8101,2161751,60,8544,1Fam,2,1,7,2003,936,4,GasA,Y,892,0,2009,168879.874714221
test_224,2161751,63,8471,1Fam,2,0,5,2003,1907,3,GasA,Y,1839,0,2007,
test_469,2161751,52,7227,1Fam,2,0,5,2003,998,3,GasA,Y,2060,0,2010,
test_1170,2161751,,7134,1Fam,2,1,5,2003,1195,3,GasW,Y,816,0,2008,
test_2914,2161751,70,3196,1Fam,1,0,7,2003,1424,3,GasA,Y,1365,0,2006,
test_4870,2161751,62,9250,1Fam,2,1,8,2003,1057,3,GasA,Y,1479,0,2008,
train_559,25418193,75,9000,1Fam,2,0,9,2003,1800,3,GasA,Y,1414,0,2007,277635.661642096
train_880,25418193,75,9200,Duplex,1,1,6,2003,1375,3,GasA,Y,1029,0,2009,224179.697456776
train_1653,25418193,92,8480,1Fam,2,1,8,2003,732,3,GasA,Y,1792,0,2009,251774.56747017
train_3115,25418193,35,13265,1Fam,2,1,7,2003,1582,3,GasA,Y,2087,0,2009,292591.917540717
train_4997,25418193,78,8712,1Fam,1,1,6,2003,784,2,GasA,Y,1015,0,2010,212286.294000965
train_5716,25418193,,8750,Twnhs,2,0,5,2003,988,4,GasA,Y,630,0,2006,228618.05821054
train_6775,25418193,54,14859,1Fam,1,0,5,2003,715,2,GasA,Y,1369,0,2007,235038.107260991
train_5122,19317133,,10140,1Fam,1,0,7,2003,528,2,GasA,Y,1820,0,2009,206223.64798495
train_9365,19317133,122,13350,1Fam,1,1,9,2003,1694,3,GasA,Y,2403,0,2006,322036.069379514
train_9518,19317133,81,7420,1Fam,2,1,6,2003,1252,2,GasA,Y,1067,0,2007,253108.500975116
train_2608,1534992,110,9187,Duplex,2,1,6,2003,951,3,GasA,Y,1935,0,2007,280469.288849142
train_3811,1534992,,7301,1Fam,2,0,4,2003,1425,3,GasA,Y,1709,0,2010,303845.028784446
train_6820,1534992,21,10197,1Fam,1,0,5,2003,1588,2,GasA,Y,1236,0,2006,292704.657693732
